Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Forest area (% of land area),AG.LND.FRST.ZS,Ukraine,UKR,..,16.4149477863122,16.6704068773844,16.6824906350878,16.6942862074918,16.7034863652054,16.7138419054194,16.7241974456334,16.7345529858474,16.7449085260614,16.7552640662755,..
Forest area (% of land area),AG.LND.FRST.ZS,United Arab Emirates,ARE,3.44973246972684,4.35694170656153,4.46775556181357,4.46775556181357,4.46775556181357,4.46775556181357,4.46775556181357,4.46775556181357,4.46775556181357,4.46775556181357,4.46775556181357,..
Forest area (% of land area),AG.LND.FRST.ZS,United Kingdom,GBR,11.4826602736329,12.2101434299177,13.0409622618113,13.0574959699087,13.0781631050304,13.1153639482495,13.1525647914686,13.1856322076634,13.2214553796553,13.2554871243748,13.2907130161617,..
Forest area (% of land area),AG.LND.FRST.ZS,United States,USA,33.0223082096657,33.1301735880689,33.8997225447175,33.8997225447175,33.8669264120375,33.8669264120375,33.8669264120375,33.8669264120375,33.8669264120375,33.8669264120375,33.8669264120375,..
Forest area (% of land area),AG.LND.FRST.ZS,Uruguay,URY,4.55947891669523,7.82196320420523,10.9701748371615,11.1244429208091,11.2444292080905,11.364415495372,11.4844017826534,11.6043880699349,11.7243743572163,11.8443606444978,11.9643469317792,..
Forest area (% of land area),AG.LND.FRST.ZS,Uzbekistan,UZB,..,6.7928870436847,8.05583295506128,8.1397486557828,8.19844389770035,8.25712061408984,8.31637366503615,8.37322137751049,8.43180461723851,8.49046413042492,8.54914331101781,..
Forest area (% of land area),AG.LND.FRST.ZS,Vanuatu,VUT,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,36.2838392124692,..
Forest area (% of land area),AG.LND.FRST.ZS,"Venezuela, RB",VEN,58.9830508474576,55.7235984354628,52.9255711127487,52.7671447196871,52.6366759254011,52.5341647298906,52.4596111331557,52.4130151351964,52.3477807380534,52.2949719403662,52.2338793719177,..
Forest area (% of land area),AG.LND.FRST.ZS,Viet Nam,VNM,28.8056775937817,37.8836880344628,44.8711640388917,45.8783548775157,45.9963369846492,46.2346815387217,46.4768416451573,46.7190017515929,46.9611618580284,47.203321964464,47.4454820708996,..
Forest area (% of land area),AG.LND.FRST.ZS,Virgin Islands (U.S.),VIR,70.1142857142857,58.4857142857143,54.7428571428571,55.1714285714286,55.6,56.0285714285714,56.4571428571428,56.8857142857143,57.3142857142857,57.7428571428571,58.1714285714286,..
